model,num_agents,population,condition,condition_label,treatment,treatment_label,receiver_scope,round,metric,n_runs,mean,ci_low,ci_high
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,all,4,forced_receiver_rate,5,0.8,0.24471097896044014,1.3552890210395598
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,all,5,return_proportion,2,0.2305,-2.698280191747598,3.159280191747598
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,all,5,zero_receipt_rate,5,0.6,-0.08008738065825705,1.280087380658257
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,all,5,forced_receiver_rate,5,0.4,-0.280087380658257,1.0800873806582572
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,all,6,return_proportion,2,0.24666666666666667,-2.8875305016532504,3.3808638349865836
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,all,6,zero_receipt_rate,5,0.6,-0.08008738065825705,1.280087380658257
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,all,6,forced_receiver_rate,5,0.2,-0.3552890210395599,0.75528902103956
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,all,7,return_proportion,1,0.0,0.0,0.0
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,all,7,zero_receipt_rate,5,0.8,0.24471097896044014,1.3552890210395598
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,all,7,forced_receiver_rate,5,0.4,-0.280087380658257,1.0800873806582572
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,all,8,return_proportion,2,0.23399999999999999,-2.73925190832511,3.20725190832511
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,all,8,zero_receipt_rate,5,0.6,-0.08008738065825705,1.280087380658257
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,all,8,forced_receiver_rate,5,0.6,-0.08008738065825705,1.280087380658257
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,all,9,return_proportion,2,0.22949999999999998,-2.686573987011166,3.1455739870111654
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,all,9,zero_receipt_rate,5,0.6,-0.08008738065825705,1.280087380658257
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,all,9,forced_receiver_rate,5,0.4,-0.280087380658257,1.0800873806582572
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,all,10,return_proportion,1,0.0,0.0,0.0
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,all,10,zero_receipt_rate,5,0.8,0.24471097896044036,1.3552890210395598
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,all,10,forced_receiver_rate,5,0.6,-0.08008738065825705,1.280087380658257
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,1,return_proportion,3,0.2808888888888889,-0.3255716899391407,0.8873494677169185
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,1,zero_receipt_rate,5,0.4,-0.280087380658257,1.0800873806582572
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,1,forced_receiver_rate,5,0.2,-0.3552890210395599,0.75528902103956
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,2,return_proportion,3,0.1497777777777778,-0.49466398662559996,0.7942195421811555
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,2,zero_receipt_rate,5,0.4,-0.280087380658257,1.0800873806582572
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,2,forced_receiver_rate,5,0.6,-0.08008738065825705,1.280087380658257
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,3,return_proportion,2,0.207,-2.4231843804414437,2.8371843804414434
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,3,zero_receipt_rate,5,0.6,-0.08008738065825705,1.280087380658257
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,3,forced_receiver_rate,5,0.6,-0.08008738065825705,1.280087380658257
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,4,return_proportion,2,0.0,0.0,0.0
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,4,zero_receipt_rate,5,0.6,-0.08008738065825705,1.280087380658257
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,4,forced_receiver_rate,5,0.8,0.24471097896044014,1.3552890210395598
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,5,return_proportion,2,0.2305,-2.698280191747598,3.159280191747598
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,5,zero_receipt_rate,5,0.6,-0.08008738065825705,1.280087380658257
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,5,forced_receiver_rate,5,0.4,-0.280087380658257,1.0800873806582572
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,6,return_proportion,2,0.24666666666666667,-2.8875305016532504,3.3808638349865836
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,6,zero_receipt_rate,5,0.6,-0.08008738065825705,1.280087380658257
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,6,forced_receiver_rate,5,0.2,-0.3552890210395599,0.75528902103956
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,7,return_proportion,1,0.0,0.0,0.0
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,7,zero_receipt_rate,5,0.8,0.24471097896044014,1.3552890210395598
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,7,forced_receiver_rate,5,0.4,-0.280087380658257,1.0800873806582572
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,8,return_proportion,2,0.23399999999999999,-2.73925190832511,3.20725190832511
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,8,zero_receipt_rate,5,0.6,-0.08008738065825705,1.280087380658257
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,8,forced_receiver_rate,5,0.6,-0.08008738065825705,1.280087380658257
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,9,return_proportion,2,0.22949999999999998,-2.686573987011166,3.1455739870111654
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,9,zero_receipt_rate,5,0.6,-0.08008738065825705,1.280087380658257
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,9,forced_receiver_rate,5,0.4,-0.280087380658257,1.0800873806582572
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,10,return_proportion,1,0.0,0.0,0.0
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,10,zero_receipt_rate,5,0.8,0.24471097896044036,1.3552890210395598
Gemini 3.7 Flash,2,2-agent repeated dyad,myth_game,Myth → Game,random50,50% random defection,ordinary,10,forced_receiver_rate,5,0.6,-0.08008738065825705,1.280087380658257
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,1,return_proportion,5,0.43546666666666667,0.40891751776553725,0.4620158155677961
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,1,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,1,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,2,return_proportion,5,0.4550666666666666,0.4338150191508213,0.4763183141825119
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,2,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,2,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,3,return_proportion,5,0.4473166666666666,0.43013215107009417,0.464501182263239
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,3,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,3,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,4,return_proportion,5,0.44020000000000004,0.43150539617232925,0.4488946038276708
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,4,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,4,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,5,return_proportion,5,0.4458333333333333,0.4278244486544149,0.46384221801225173
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,5,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,5,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,6,return_proportion,5,0.4634333333333333,0.4546627765970681,0.4722038900695985
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,6,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,6,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,7,return_proportion,5,0.44358333333333333,0.4301664418531895,0.4570002248134772
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,7,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,7,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,8,return_proportion,5,0.44786666666666664,0.42748523026245366,0.4682481030708796
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,8,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,8,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,9,return_proportion,5,0.45933333333333337,0.4425870047036511,0.47607966196301565
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,9,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,9,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,10,return_proportion,5,0.44315,0.4239799584185708,0.4623200415814292
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,10,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,all,10,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,1,return_proportion,5,0.43546666666666667,0.40891751776553725,0.4620158155677961
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,1,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,1,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,2,return_proportion,5,0.4550666666666666,0.4338150191508213,0.4763183141825119
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,2,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,2,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,3,return_proportion,5,0.4473166666666666,0.43013215107009417,0.464501182263239
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,3,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,3,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,4,return_proportion,5,0.44020000000000004,0.43150539617232925,0.4488946038276708
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,4,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,4,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,5,return_proportion,5,0.4458333333333333,0.4278244486544149,0.46384221801225173
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,5,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,5,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,6,return_proportion,5,0.4634333333333333,0.4546627765970681,0.4722038900695985
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,6,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,6,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,7,return_proportion,5,0.44358333333333333,0.4301664418531895,0.4570002248134772
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,7,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,7,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,8,return_proportion,5,0.44786666666666664,0.42748523026245366,0.4682481030708796
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,8,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,8,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,9,return_proportion,5,0.45933333333333337,0.4425870047036511,0.47607966196301565
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,9,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,9,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,10,return_proportion,5,0.44315,0.4239799584185708,0.4623200415814292
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,10,zero_receipt_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,control,No forced defection,ordinary,10,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,1,return_proportion,5,0.2918333333333333,0.17447278988733755,0.409193876779329
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,1,zero_receipt_rate,5,0.15,-0.02002184516456426,0.3200218451645642
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,1,forced_receiver_rate,5,0.35,0.17997815483543575,0.5200218451645642
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,2,return_proportion,5,0.3890888888888889,0.30285436435153545,0.4753234134262423
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,2,zero_receipt_rate,5,0.35,0.17997815483543575,0.5200218451645642
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,2,forced_receiver_rate,5,0.15,-0.02002184516456426,0.3200218451645642
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,3,return_proportion,5,0.4276,0.3422058123525431,0.5129941876474569
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,3,zero_receipt_rate,5,0.4,0.2299781548354358,0.5700218451645642
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,3,forced_receiver_rate,5,0.35,0.17997815483543575,0.5200218451645642
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,4,return_proportion,5,0.43691111111111114,0.4227145583249458,0.45110766389727647
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,4,zero_receipt_rate,5,0.45,0.31117774474011006,0.58882225525989
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,4,forced_receiver_rate,5,0.15,-0.02002184516456426,0.3200218451645642
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,5,return_proportion,5,0.41051111111111116,0.32276839540082614,0.4982538268213962
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,5,zero_receipt_rate,5,0.4,0.2299781548354358,0.5700218451645642
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,5,forced_receiver_rate,5,0.2,-0.059712658420892406,0.45971265842089243
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,6,return_proportion,5,0.4262777777777778,0.32580775059914535,0.5267478049564103
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,6,zero_receipt_rate,5,0.45,0.31117774474011006,0.58882225525989
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,6,forced_receiver_rate,5,0.3,0.04028734157910757,0.5597126584208925
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,7,return_proportion,5,0.4416777777777778,0.42284888092374034,0.4605066746318152
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,7,zero_receipt_rate,5,0.4,0.2299781548354358,0.5700218451645642
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,7,forced_receiver_rate,5,0.25,0.25,0.25
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,8,return_proportion,5,0.4459888888888889,0.4224463167834587,0.4695314609943191
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,8,zero_receipt_rate,5,0.4,0.2299781548354358,0.5700218451645642
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,8,forced_receiver_rate,5,0.25,0.25,0.25
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,9,return_proportion,5,0.4612,0.4361386629669194,0.4862613370330806
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,9,zero_receipt_rate,5,0.5,0.5,0.5
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,9,forced_receiver_rate,5,0.35,0.07235548948022014,0.6276445105197799
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,10,return_proportion,5,0.3762555555555555,0.2727062381227479,0.4798048729883631
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,10,zero_receipt_rate,5,0.45,0.1902873415791076,0.7097126584208924
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,all,10,forced_receiver_rate,5,0.15,-0.12764451051977985,0.4276445105197798
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,1,return_proportion,5,0.43697777777777774,0.40479143954799446,0.469164116007561
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,1,zero_receipt_rate,5,0.13333333333333333,-0.09336246021941896,0.3600291268860856
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,1,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,2,return_proportion,5,0.4517555555555555,0.42951372295522416,0.4739973881558869
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,2,zero_receipt_rate,5,0.3333333333333333,0.07987973103472695,0.5867869356319397
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,2,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,3,return_proportion,5,0.4583111111111111,0.4409786948965062,0.475643527325716
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,3,zero_receipt_rate,5,0.13333333333333333,-0.09336246021941896,0.3600291268860856
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,3,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,4,return_proportion,5,0.43691111111111114,0.4227145583249458,0.45110766389727647
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,4,zero_receipt_rate,5,0.3333333333333333,0.07987973103472695,0.5867869356319397
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,4,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,5,return_proportion,5,0.4391333333333334,0.4217411705912757,0.45652549607539106
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,5,zero_receipt_rate,5,0.26666666666666666,-0.04717944805807367,0.580512781391407
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,5,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,6,return_proportion,5,0.4549,0.42393935172216374,0.4858606482778363
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,6,zero_receipt_rate,5,0.2333333333333333,-0.04431117718644653,0.5109778438531132
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,6,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,7,return_proportion,5,0.4416777777777778,0.42284888092374034,0.4605066746318152
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,7,zero_receipt_rate,5,0.2,-0.026695793552752284,0.42669579355275233
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,7,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,8,return_proportion,5,0.4459888888888889,0.4224463167834587,0.4695314609943191
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,8,zero_receipt_rate,5,0.2,-0.026695793552752284,0.42669579355275233
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,8,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,9,return_proportion,5,0.4612,0.4361386629669194,0.4862613370330806
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,9,zero_receipt_rate,5,0.16666666666666666,-0.12599634436169485,0.4593296776950282
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,9,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,10,return_proportion,5,0.4339666666666666,0.40292010045284854,0.4650132328804847
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,10,zero_receipt_rate,5,0.41666666666666663,0.07348886685546535,0.7598444664778679
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,ordinary,10,forced_receiver_rate,5,0.0,0.0,0.0
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,1,return_proportion,5,0.2139333333333333,0.019320484900105933,0.40854618176656066
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,1,zero_receipt_rate,5,0.45,0.31117774474011006,0.58882225525989
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,1,forced_receiver_rate,5,0.55,0.41117774474011015,0.6888222552598899
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,2,return_proportion,5,0.31733333333333336,0.17721191942410114,0.4574547472425656
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,2,zero_receipt_rate,5,0.55,0.41117774474011015,0.6888222552598899
Gemini 3.7 Flash,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,all,2,forced_receiver_rate,5,0.45,0.31117774474011006,0.58882225525989
